ID Venta,Fecha,Sucursal,SKU,Nombre del Producto,Cantidad Vendida,Precio Unitario,Descuento Aplicado,Total Venta,Método de Pago,Cliente ID
2854,2023-08-10,Sucursal 2,VER-00002,Lechuga Orgánica,2,2000,0,4000,Transferencia,C00207
2868,2023-09-15,Sucursal 2,VER-00002,Lechuga Orgánica,2,2000,0,4000,Billetera Digital,C00123
3226,2024-01-22,Sucursal 1,VER-00002,Lechuga Orgánica,2,2000,0,4000,Transferencia,C00005
3573,2023-08-20,Sucursal 1,VER-00002,Lechuga Orgánica,2,2000,0,4000,Transferencia,C00206
3712,2023-09-14,Sucursal 1,VER-00002,Lechuga Orgánica,2,2000,0,4000,Tarjeta de Crédito,C00055
3721,2023-01-27,Sucursal 3,VER-00002,Lechuga Orgánica,2,2000,0,4000,Billetera Digital,C00195
4002,2023-02-23,Sucursal 1,VER-00002,Lechuga Orgánica,2,2000,0,4000,Transferencia,C00241
4054,2023-12-08,Sucursal 3,VER-00002,Lechuga Orgánica,2,2000,0,4000,Billetera Digital,C00127
4229,2024-01-17,Sucursal 3,VER-00002,Lechuga Orgánica,2,2000,0,4000,Transferencia,C00183
4397,2023-10-23,Sucursal 2,VER-00002,Lechuga Orgánica,2,2000,0,4000,Efectivo,C00098
4457,2023-12-02,Sucursal 2,VER-00002,Lechuga Orgánica,2,2000,0,4000,Billetera Digital,C00183
4848,2023-12-06,Sucursal 1,VER-00002,Lechuga Orgánica,2,2000,0,4000,Tarjeta de Crédito,C00275
4900,2023-09-18,Sucursal 3,VER-00002,Lechuga Orgánica,2,2000,0,4000,Billetera Digital,C00297
4975,2023-12-03,Sucursal 3,VER-00002,Lechuga Orgánica,2,2000,0,4000,Billetera Digital,C00266
142,2023-05-15,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Billetera Digital,C00273
168,2023-01-26,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Billetera Digital,C00268
422,2023-07-10,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Transferencia,C00175
533,2023-02-03,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Billetera Digital,C00285
1110,2023-12-14,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Tarjeta de Débito,C00025
1314,2023-05-17,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Transferencia,C00087
1357,2023-11-15,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Tarjeta de Crédito,C00124
1741,2023-10-09,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Billetera Digital,C00230
1865,2023-01-21,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Transferencia,C00151
2092,2023-06-12,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Efectivo,C00090
2112,2023-08-18,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Billetera Digital,C00134
2165,2023-11-02,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Tarjeta de Débito,C00169
2381,2024-01-15,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Efectivo,C00005
2389,2023-12-03,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Tarjeta de Crédito,C00106
2429,2023-01-22,Sucursal 1,ABA-00009,Arroz Blanco,1,4000,0,4000,Efectivo,C00182
2531,2023-12-28,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Billetera Digital,C00210
3036,2023-05-05,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Tarjeta de Débito,C00137
4010,2023-02-05,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Billetera Digital,C00191
4130,2023-11-23,Sucursal 2,ABA-00009,Arroz Blanco,1,4000,0,4000,Tarjeta de Crédito,C00115
4384,2023-09-30,Sucursal 1,ABA-00009,Arroz Blanco,1,4000,0,4000,Transferencia,C00188
4479,2023-08-09,Sucursal 1,ABA-00009,Arroz Blanco,1,4000,0,4000,Transferencia,C00008
4643,2023-12-27,Sucursal 3,ABA-00009,Arroz Blanco,1,4000,0,4000,Transferencia,C00143
144,2023-09-30,Sucursal 1,BEB-00005,Agua Mineral,2,2000,0,4000,Transferencia,C00300
305,2023-05-01,Sucursal 1,BEB-00005,Agua Mineral,2,2000,0,4000,Billetera Digital,C00132
515,2023-02-01,Sucursal 3,BEB-00005,Agua Mineral,2,2000,0,4000,Efectivo,C00232
604,2023-05-31,Sucursal 1,BEB-00005,Agua Mineral,2,2000,0,4000,Tarjeta de Débito,C00066
805,2023-12-13,Sucursal 3,BEB-00005,Agua Mineral,2,2000,0,4000,Billetera Digital,C00015
922,2023-01-27,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Billetera Digital,C00164
970,2023-04-10,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Billetera Digital,C00155
995,2023-09-03,Sucursal 1,BEB-00005,Agua Mineral,2,2000,0,4000,Billetera Digital,C00009
1047,2023-12-13,Sucursal 3,BEB-00005,Agua Mineral,2,2000,0,4000,Transferencia,C00192
1691,2023-01-21,Sucursal 3,BEB-00005,Agua Mineral,2,2000,0,4000,Transferencia,C00019
1870,2023-11-08,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Billetera Digital,C00152
1962,2023-03-18,Sucursal 1,BEB-00005,Agua Mineral,2,2000,0,4000,Transferencia,C00049
2119,2023-03-14,Sucursal 3,BEB-00005,Agua Mineral,2,2000,0,4000,Efectivo,C00070
2175,2023-05-07,Sucursal 1,BEB-00005,Agua Mineral,2,2000,0,4000,Tarjeta de Débito,C00286
2273,2023-01-30,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Efectivo,C00069
2639,2023-02-18,Sucursal 1,BEB-00005,Agua Mineral,2,2000,0,4000,Tarjeta de Crédito,C00184
2790,2023-04-06,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Billetera Digital,C00204
3075,2023-04-27,Sucursal 3,BEB-00005,Agua Mineral,2,2000,0,4000,Efectivo,C00127
3382,2023-03-23,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Efectivo,C00239
3781,2023-04-17,Sucursal 3,BEB-00005,Agua Mineral,2,2000,0,4000,Transferencia,C00057
3955,2023-11-29,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Tarjeta de Crédito,C00198
4113,2023-12-08,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Transferencia,C00244
4826,2023-10-26,Sucursal 3,BEB-00005,Agua Mineral,2,2000,0,4000,Billetera Digital,C00293
4951,2023-10-01,Sucursal 2,BEB-00005,Agua Mineral,2,2000,0,4000,Tarjeta de Débito,C00182
4985,2023-11-28,Sucursal 1,BEB-00005,Agua Mineral,2,2000,0,4000,Tarjeta de Crédito,C00127
1072,2023-11-22,Sucursal 1,PAN-00003,Pan Integral,1,5000,500,4500,Efectivo,C00158
1759,2023-11-16,Sucursal 2,PAN-00003,Pan Integral,1,5000,500,4500,Tarjeta de Débito,C00143
2250,2023-04-29,Sucursal 2,PAN-00003,Pan Integral,1,5000,500,4500,Tarjeta de Débito,C00237
2341,2023-11-04,Sucursal 2,PAN-00003,Pan Integral,1,5000,500,4500,Transferencia,C00038
2704,2023-03-13,Sucursal 1,PAN-00003,Pan Integral,1,5000,500,4500,Tarjeta de Crédito,C00287
3005,2023-07-16,Sucursal 1,PAN-00003,Pan Integral,1,5000,500,4500,Efectivo,C00267
103,2023-01-03,Sucursal 2,FRT-00001,Manzana Gala,1,6000,1500,4500,Tarjeta de Crédito,C00122
615,2023-03-12,Sucursal 2,FRT-00001,Manzana Gala,1,6000,1500,4500,Transferencia,C00077
800,2023-04-17,Sucursal 1,FRT-00001,Manzana Gala,1,6000,1500,4500,Transferencia,C00014
950,2023-09-09,Sucursal 2,FRT-00001,Manzana Gala,1,6000,1500,4500,Tarjeta de Débito,C00268
1458,2023-11-21,Sucursal 3,FRT-00001,Manzana Gala,1,6000,1500,4500,Billetera Digital,C00169
2605,2024-01-22,Sucursal 2,FRT-00001,Manzana Gala,1,6000,1500,4500,Tarjeta de Débito,C00269
2648,2023-11-11,Sucursal 1,FRT-00001,Manzana Gala,1,6000,1500,4500,Transferencia,C00065
3157,2023-09-27,Sucursal 3,FRT-00001,Manzana Gala,1,6000,1500,4500,Transferencia,C00278
3161,2023-03-31,Sucursal 3,FRT-00001,Manzana Gala,1,6000,1500,4500,Tarjeta de Débito,C00185
3891,2023-06-07,Sucursal 1,FRT-00001,Manzana Gala,1,6000,1500,4500,Tarjeta de Crédito,C00073
4363,2023-05-02,Sucursal 1,FRT-00001,Manzana Gala,1,6000,1500,4500,Tarjeta de Crédito,C00025
4956,2024-01-07,Sucursal 2,FRT-00001,Manzana Gala,1,6000,1500,4500,Efectivo,C00266
246,2023-09-09,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Tarjeta de Crédito,C00179
793,2023-08-18,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Efectivo,C00153
1023,2023-05-07,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Transferencia,C00092
1624,2023-11-09,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Tarjeta de Crédito,C00034
2425,2023-11-21,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Efectivo,C00226
3050,2023-08-03,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Tarjeta de Crédito,C00003
3308,2023-02-15,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Tarjeta de Crédito,C00162
3595,2024-01-10,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Billetera Digital,C00286
3739,2023-07-04,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Billetera Digital,C00167
4037,2023-05-27,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Transferencia,C00243
4655,2023-07-27,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,1500,4500,Transferencia,C00040
993,2023-05-23,Sucursal 3,BEB-00005,Agua Mineral,3,2000,1500,4500,Tarjeta de Crédito,C00076
1250,2023-05-18,Sucursal 2,BEB-00005,Agua Mineral,3,2000,1500,4500,Efectivo,C00103
1289,2023-04-11,Sucursal 2,BEB-00005,Agua Mineral,3,2000,1500,4500,Tarjeta de Crédito,C00087
1666,2023-01-04,Sucursal 1,BEB-00005,Agua Mineral,3,2000,1500,4500,Tarjeta de Débito,C00030
2194,2023-01-22,Sucursal 2,BEB-00005,Agua Mineral,3,2000,1500,4500,Billetera Digital,C00180
3344,2023-01-01,Sucursal 3,BEB-00005,Agua Mineral,3,2000,1500,4500,Transferencia,C00205
4873,2023-07-05,Sucursal 3,BEB-00005,Agua Mineral,3,2000,1500,4500,Billetera Digital,C00086
4971,2023-05-17,Sucursal 3,BEB-00005,Agua Mineral,3,2000,1500,4500,Efectivo,C00125
562,2023-08-15,Sucursal 2,PAN-00003,Pan Integral,1,5000,0,5000,Efectivo,C00035
669,2023-05-25,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00183
943,2023-12-26,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Billetera Digital,C00254
951,2023-12-12,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00089
1006,2023-05-03,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00169
1325,2023-04-09,Sucursal 2,PAN-00003,Pan Integral,1,5000,0,5000,Transferencia,C00002
1482,2023-01-17,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Efectivo,C00171
1502,2023-07-26,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00054
1503,2023-08-07,Sucursal 2,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00265
1523,2023-01-15,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Débito,C00075
1542,2023-02-07,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Billetera Digital,C00008
1862,2023-08-17,Sucursal 2,PAN-00003,Pan Integral,1,5000,0,5000,Efectivo,C00174
1945,2023-09-28,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00284
2184,2023-02-06,Sucursal 2,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00178
2292,2023-05-02,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Billetera Digital,C00245
2740,2023-09-07,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Transferencia,C00171
2961,2023-06-03,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Billetera Digital,C00122
3066,2023-03-03,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Billetera Digital,C00151
3318,2023-12-04,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00293
3337,2023-05-29,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Débito,C00022
3446,2023-07-30,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Crédito,C00158
3487,2023-04-30,Sucursal 2,PAN-00003,Pan Integral,1,5000,0,5000,Transferencia,C00178
3560,2023-02-07,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Efectivo,C00047
3614,2023-12-06,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Efectivo,C00279
3661,2023-06-26,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Débito,C00272
3697,2023-01-07,Sucursal 1,PAN-00003,Pan Integral,1,5000,0,5000,Efectivo,C00073
3734,2023-04-25,Sucursal 2,PAN-00003,Pan Integral,1,5000,0,5000,Efectivo,C00114
3751,2023-07-06,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Efectivo,C00022
3761,2023-10-15,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Transferencia,C00182
4204,2023-04-06,Sucursal 3,PAN-00003,Pan Integral,1,5000,0,5000,Tarjeta de Débito,C00210
920,2023-04-15,Sucursal 3,FRT-00001,Manzana Gala,1,6000,1000,5000,Tarjeta de Débito,C00083
1190,2023-04-29,Sucursal 2,FRT-00001,Manzana Gala,1,6000,1000,5000,Tarjeta de Crédito,C00197
1680,2023-04-07,Sucursal 3,FRT-00001,Manzana Gala,1,6000,1000,5000,Billetera Digital,C00101
2967,2023-08-15,Sucursal 1,FRT-00001,Manzana Gala,1,6000,1000,5000,Efectivo,C00214
3514,2023-05-10,Sucursal 2,FRT-00001,Manzana Gala,1,6000,1000,5000,Tarjeta de Crédito,C00081
4346,2023-11-22,Sucursal 2,FRT-00001,Manzana Gala,1,6000,1000,5000,Tarjeta de Débito,C00001
1731,2023-11-27,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,1000,5000,Efectivo,C00147
2140,2023-12-02,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,1000,5000,Billetera Digital,C00012
2861,2023-12-22,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,1000,5000,Tarjeta de Crédito,C00072
4078,2023-04-18,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,1000,5000,Transferencia,C00035
118,2023-02-11,Sucursal 2,BEB-00005,Agua Mineral,3,2000,1000,5000,Tarjeta de Crédito,C00140
626,2023-11-05,Sucursal 1,BEB-00005,Agua Mineral,3,2000,1000,5000,Billetera Digital,C00252
1577,2023-02-15,Sucursal 1,BEB-00005,Agua Mineral,3,2000,1000,5000,Efectivo,C00033
2366,2023-10-16,Sucursal 2,BEB-00005,Agua Mineral,3,2000,1000,5000,Transferencia,C00006
2427,2023-07-11,Sucursal 1,BEB-00005,Agua Mineral,3,2000,1000,5000,Efectivo,C00213
3330,2023-07-05,Sucursal 2,BEB-00005,Agua Mineral,3,2000,1000,5000,Billetera Digital,C00002
3884,2023-04-06,Sucursal 3,BEB-00005,Agua Mineral,3,2000,1000,5000,Efectivo,C00127
418,2023-11-25,Sucursal 1,FRT-00001,Manzana Gala,1,6000,500,5500,Efectivo,C00095
537,2023-10-20,Sucursal 3,FRT-00001,Manzana Gala,1,6000,500,5500,Billetera Digital,C00254
837,2023-06-24,Sucursal 2,FRT-00001,Manzana Gala,1,6000,500,5500,Billetera Digital,C00215
1752,2023-10-05,Sucursal 1,FRT-00001,Manzana Gala,1,6000,500,5500,Tarjeta de Crédito,C00168
1758,2023-05-04,Sucursal 3,FRT-00001,Manzana Gala,1,6000,500,5500,Efectivo,C00074
1867,2023-06-20,Sucursal 1,FRT-00001,Manzana Gala,1,6000,500,5500,Tarjeta de Débito,C00051
2667,2023-01-25,Sucursal 2,FRT-00001,Manzana Gala,1,6000,500,5500,Tarjeta de Débito,C00045
2713,2023-10-07,Sucursal 1,FRT-00001,Manzana Gala,1,6000,500,5500,Tarjeta de Crédito,C00190
3054,2023-09-23,Sucursal 2,FRT-00001,Manzana Gala,1,6000,500,5500,Tarjeta de Débito,C00051
3071,2023-11-07,Sucursal 2,FRT-00001,Manzana Gala,1,6000,500,5500,Transferencia,C00170
3797,2023-10-30,Sucursal 3,FRT-00001,Manzana Gala,1,6000,500,5500,Billetera Digital,C00080
766,2024-01-04,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,500,5500,Efectivo,C00261
787,2023-09-06,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,500,5500,Tarjeta de Débito,C00288
1271,2023-03-03,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,500,5500,Tarjeta de Débito,C00213
1447,2023-07-25,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,500,5500,Tarjeta de Crédito,C00274
2004,2023-09-25,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,500,5500,Transferencia,C00249
2858,2023-08-13,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,500,5500,Efectivo,C00276
2949,2023-05-03,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,500,5500,Tarjeta de Crédito,C00137
3813,2023-07-01,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,500,5500,Efectivo,C00089
4546,2024-01-20,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,500,5500,Tarjeta de Crédito,C00034
485,2023-04-22,Sucursal 3,LAC-00004,Leche Entera,2,3500,1500,5500,Efectivo,C00003
552,2023-04-23,Sucursal 2,LAC-00004,Leche Entera,2,3500,1500,5500,Transferencia,C00024
855,2023-04-02,Sucursal 1,LAC-00004,Leche Entera,2,3500,1500,5500,Transferencia,C00106
917,2023-09-21,Sucursal 1,LAC-00004,Leche Entera,2,3500,1500,5500,Billetera Digital,C00124
1104,2024-01-03,Sucursal 1,LAC-00004,Leche Entera,2,3500,1500,5500,Tarjeta de Débito,C00251
1781,2024-01-10,Sucursal 2,LAC-00004,Leche Entera,2,3500,1500,5500,Billetera Digital,C00042
2319,2023-01-08,Sucursal 3,LAC-00004,Leche Entera,2,3500,1500,5500,Tarjeta de Crédito,C00139
2696,2023-06-03,Sucursal 2,LAC-00004,Leche Entera,2,3500,1500,5500,Tarjeta de Crédito,C00013
3549,2024-01-10,Sucursal 1,LAC-00004,Leche Entera,2,3500,1500,5500,Billetera Digital,C00203
3876,2023-08-08,Sucursal 3,LAC-00004,Leche Entera,2,3500,1500,5500,Tarjeta de Crédito,C00164
4224,2023-11-06,Sucursal 2,LAC-00004,Leche Entera,2,3500,1500,5500,Efectivo,C00232
4360,2023-05-11,Sucursal 3,LAC-00004,Leche Entera,2,3500,1500,5500,Efectivo,C00249
431,2023-05-14,Sucursal 3,BEB-00005,Agua Mineral,3,2000,500,5500,Efectivo,C00213
1014,2023-03-27,Sucursal 1,BEB-00005,Agua Mineral,3,2000,500,5500,Tarjeta de Crédito,C00125
1219,2023-01-19,Sucursal 3,BEB-00005,Agua Mineral,3,2000,500,5500,Tarjeta de Débito,C00300
1791,2023-03-23,Sucursal 1,BEB-00005,Agua Mineral,3,2000,500,5500,Transferencia,C00003
2442,2023-06-12,Sucursal 3,BEB-00005,Agua Mineral,3,2000,500,5500,Efectivo,C00034
2950,2024-01-15,Sucursal 1,BEB-00005,Agua Mineral,3,2000,500,5500,Billetera Digital,C00232
3558,2023-07-05,Sucursal 1,BEB-00005,Agua Mineral,3,2000,500,5500,Efectivo,C00035
915,2023-03-21,Sucursal 3,FRT-00001,Manzana Gala,1,6000,0,6000,Tarjeta de Crédito,C00055
1194,2023-05-21,Sucursal 3,FRT-00001,Manzana Gala,1,6000,0,6000,Tarjeta de Débito,C00001
1433,2024-01-12,Sucursal 2,FRT-00001,Manzana Gala,1,6000,0,6000,Billetera Digital,C00284
1534,2023-12-11,Sucursal 2,FRT-00001,Manzana Gala,1,6000,0,6000,Transferencia,C00268
1678,2023-03-24,Sucursal 3,FRT-00001,Manzana Gala,1,6000,0,6000,Billetera Digital,C00070
1845,2023-05-29,Sucursal 2,FRT-00001,Manzana Gala,1,6000,0,6000,Tarjeta de Crédito,C00111
1896,2023-06-06,Sucursal 3,FRT-00001,Manzana Gala,1,6000,0,6000,Tarjeta de Débito,C00115
2444,2023-01-30,Sucursal 1,FRT-00001,Manzana Gala,1,6000,0,6000,Tarjeta de Crédito,C00199
2542,2023-11-25,Sucursal 2,FRT-00001,Manzana Gala,1,6000,0,6000,Billetera Digital,C00209
2666,2024-01-12,Sucursal 1,FRT-00001,Manzana Gala,1,6000,0,6000,Billetera Digital,C00265
2890,2023-12-29,Sucursal 3,FRT-00001,Manzana Gala,1,6000,0,6000,Efectivo,C00214
2970,2023-07-25,Sucursal 1,FRT-00001,Manzana Gala,1,6000,0,6000,Tarjeta de Crédito,C00175
3049,2023-01-18,Sucursal 2,FRT-00001,Manzana Gala,1,6000,0,6000,Efectivo,C00014
3319,2023-04-15,Sucursal 2,FRT-00001,Manzana Gala,1,6000,0,6000,Efectivo,C00272
4124,2023-06-10,Sucursal 1,FRT-00001,Manzana Gala,1,6000,0,6000,Billetera Digital,C00270
4570,2023-12-23,Sucursal 2,FRT-00001,Manzana Gala,1,6000,0,6000,Tarjeta de Débito,C00265
4607,2023-09-27,Sucursal 2,FRT-00001,Manzana Gala,1,6000,0,6000,Efectivo,C00059
4808,2023-06-05,Sucursal 3,FRT-00001,Manzana Gala,1,6000,0,6000,Tarjeta de Crédito,C00179
57,2023-01-21,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Billetera Digital,C00264
164,2023-04-07,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Crédito,C00062
165,2023-11-03,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Efectivo,C00062
302,2024-01-07,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Débito,C00136
420,2023-07-01,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Efectivo,C00276
762,2023-06-01,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Efectivo,C00168
923,2023-06-10,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Débito,C00181
1167,2023-08-16,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Transferencia,C00014
1365,2023-09-27,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Transferencia,C00267
1485,2023-06-02,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Débito,C00280
1645,2024-01-23,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Billetera Digital,C00278
2514,2023-07-14,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Crédito,C00174
2541,2023-01-13,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Billetera Digital,C00239
2976,2023-11-01,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Débito,C00296
3031,2023-03-31,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Crédito,C00070
3286,2023-09-27,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Billetera Digital,C00013
3440,2023-10-16,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Crédito,C00156
3597,2023-09-06,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,0,6000,Transferencia,C00080
3989,2023-11-21,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,0,6000,Billetera Digital,C00133
4158,2024-01-25,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Efectivo,C00279
4438,2023-10-05,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Billetera Digital,C00299
4485,2023-03-29,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Crédito,C00101
4503,2023-09-18,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,0,6000,Efectivo,C00223
4559,2023-04-12,Sucursal 1,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Crédito,C00271
4713,2023-02-01,Sucursal 2,VER-00002,Lechuga Orgánica,3,2000,0,6000,Efectivo,C00094
4957,2024-01-03,Sucursal 3,VER-00002,Lechuga Orgánica,3,2000,0,6000,Tarjeta de Crédito,C00285
40,2023-10-28,Sucursal 1,LAC-00004,Leche Entera,2,3500,1000,6000,Efectivo,C00215
539,2023-06-14,Sucursal 3,LAC-00004,Leche Entera,2,3500,1000,6000,Tarjeta de Débito,C00288
1672,2023-06-30,Sucursal 3,LAC-00004,Leche Entera,2,3500,1000,6000,Billetera Digital,C00278
1914,2023-12-16,Sucursal 1,LAC-00004,Leche Entera,2,3500,1000,6000,Tarjeta de Crédito,C00064
2405,2023-12-06,Sucursal 1,LAC-00004,Leche Entera,2,3500,1000,6000,Transferencia,C00273
3779,2024-01-13,Sucursal 3,LAC-00004,Leche Entera,2,3500,1000,6000,Transferencia,C00081
4233,2023-12-25,Sucursal 3,LAC-00004,Leche Entera,2,3500,1000,6000,Billetera Digital,C00197
82,2023-07-24,Sucursal 2,BEB-00005,Agua Mineral,3,2000,0,6000,Efectivo,C00154
125,2023-11-18,Sucursal 3,BEB-00005,Agua Mineral,3,2000,0,6000,Transferencia,C00206
455,2024-01-09,Sucursal 3,BEB-00005,Agua Mineral,3,2000,0,6000,Efectivo,C00235
496,2023-01-14,Sucursal 2,BEB-00005,Agua Mineral,3,2000,0,6000,Transferencia,C00141
792,2023-10-14,Sucursal 1,BEB-00005,Agua Mineral,3,2000,0,6000,Billetera Digital,C00070
862,2023-04-18,Sucursal 3,BEB-00005,Agua Mineral,3,2000,0,6000,Billetera Digital,C00120
881,2023-03-18,Sucursal 1,BEB-00005,Agua Mineral,3,2000,0,6000,Transferencia,C00262
1161,2023-10-09,Sucursal 1,BEB-00005,Agua Mineral,3,2000,0,6000,Efectivo,C00049
1336,2023-03-13,Sucursal 2,BEB-00005,Agua Mineral,3,2000,0,6000,Tarjeta de Crédito,C00161
1934,2023-11-04,Sucursal 3,BEB-00005,Agua Mineral,3,2000,0,6000,Efectivo,C00231
2053,2023-06-08,Sucursal 2,BEB-00005,Agua Mineral,3,2000,0,6000,Tarjeta de Débito,C00166
2132,2023-08-12,Sucursal 3,BEB-00005,Agua Mineral,3,2000,0,6000,Billetera Digital,C00108
2418,2023-08-02,Sucursal 2,BEB-00005,Agua Mineral,3,2000,0,6000,Tarjeta de Débito,C00002
